;company;company_id
356;{'name': 'Anthony-Jackson', 'catchPhrase': 'Reactive web-enabled firmware', 'bs': 'target open-source initiatives'};996.0
361;{'name': 'Fisher, Martinez and Delgado', 'catchPhrase': 'Balanced multi-tasking approach', 'bs': 'aggregate innovative paradigms'};9337.0
363;{'name': 'Mckay, Crane and Campbell', 'catchPhrase': 'Object-based asymmetric groupware', 'bs': 'evolve out-of-the-box solutions'};19100.0
364;{'name': 'Romero, Shannon and Blair', 'catchPhrase': 'Visionary client-server artificial intelligence', 'bs': 'syndicate mission-critical systems'};25784.0
365;{'name': 'Carter, Newton and Moreno', 'catchPhrase': 'Self-enabling zero tolerance customer loyalty', 'bs': 'scale robust mindshare'};18152.0
366;{'name': 'Holmes, Singh and Miller', 'catchPhrase': 'Synergistic bottom-line frame', 'bs': 're-intermediate bleeding-edge functionalities'};23152.0
370;{'name': 'Moore-Rodriguez', 'catchPhrase': 'Intuitive modular focus group', 'bs': 'visualize out-of-the-box applications'};23556.0
371;{'name': 'Walters, Stephens and Lopez', 'catchPhrase': 'Re-engineered intermediate parallelism', 'bs': 'productize bleeding-edge infrastructures'};13.0
372;{'name': 'Thompson-Donovan', 'catchPhrase': 'Triple-buffered 3rdgeneration algorithm', 'bs': 'optimize seamless infrastructures'};18791.0
373;{'name': 'Jackson-Miller', 'catchPhrase': 'Self-enabling dynamic array', 'bs': 'brand scalable relationships'};16677.0
375;{'name': 'Nelson and Sons', 'catchPhrase': 'User-friendly motivating time-frame', 'bs': 'transform synergistic e-markets'};2336.0
376;{'name': 'Washington-Klein', 'catchPhrase': 'Polarized transitional policy', 'bs': 'streamline turn-key info-mediaries'};25149.0
377;{'name': 'Harris, Burke and Martin', 'catchPhrase': 'Front-line fault-tolerant Graphic Interface', 'bs': 'reinvent turn-key vortals'};16639.0
384;{'name': 'Cobb, Walters and Cohen', 'catchPhrase': 'Universal bi-directional attitude', 'bs': 'matrix mission-critical bandwidth'};41.0
385;{'name': 'Young-Brooks', 'catchPhrase': 'Fundamental secondary system engine', 'bs': 'revolutionize out-of-the-box eyeballs'};22953.0
386;{'name': 'Rodriguez, Stephens and Arias', 'catchPhrase': 'De-engineered attitude-oriented knowledgebase', 'bs': 'enable global interfaces'};21736.0
389;{'name': 'Mitchell Group', 'catchPhrase': 'Multi-layered dynamic adapter', 'bs': 'grow turn-key synergies'};23868.0
391;{'name': 'Cuevas-Cunningham', 'catchPhrase': 'Distributed fresh-thinking pricing structure', 'bs': 'grow cutting-edge e-services'};22933.0
394;{'name': 'Wells, Johnson and Delacruz', 'catchPhrase': 'Ameliorated radical open system', 'bs': 'enhance vertical solutions'};18382.0
396;{'name': 'Bell and Sons', 'catchPhrase': 'Universal intermediate paradigm', 'bs': 'incentivize mission-critical partnerships'};3270.0
400;{'name': 'Smith, Allen and Juarez', 'catchPhrase': 'Cross-platform intermediate functionalities', 'bs': 'incubate proactive content'};18970.0
401;{'name': 'Sampson Group', 'catchPhrase': 'Function-based content-based migration', 'bs': 'mesh distributed metrics'};20443.0
402;{'name': 'Young Ltd', 'catchPhrase': 'User-centric intermediate functionalities', 'bs': 'incentivize value-added e-commerce'};10745.0
403;{'name': 'Wells Inc', 'catchPhrase': 'Cross-platform client-server archive', 'bs': 'drive killer content'};13673.0
406;{'name': 'Robles Group', 'catchPhrase': 'Secured discrete time-frame', 'bs': 'facilitate efficient schemas'};1159.0
407;{'name': 'Johnston, Cooper and Wallace', 'catchPhrase': 'Total discrete groupware', 'bs': 'whiteboard granular schemas'};17868.0
408;{'name': 'Jones PLC', 'catchPhrase': 'Persevering multi-tasking encryption', 'bs': 'aggregate synergistic networks'};19166.0
410;{'name': 'Mckenzie-Diaz', 'catchPhrase': 'Universal asynchronous array', 'bs': 'optimize frictionless info-mediaries'};25957.0
411;{'name': 'Arias-Wilson', 'catchPhrase': 'Multi-channeled solution-oriented contingency', 'bs': 'deliver front-end applications'};10205.0
412;{'name': 'Garcia-Murphy', 'catchPhrase': 'Networked multimedia focus group', 'bs': 'exploit proactive technologies'};25269.0
413;{'name': 'Anderson-Byrd', 'catchPhrase': 'Organic clear-thinking model', 'bs': 'matrix viral methodologies'};26078.0
417;{'name': 'Choi and Sons', 'catchPhrase': 'Centralized next generation hub', 'bs': 'strategize frictionless functionalities'};7183.0
418;{'name': 'Rodriguez, Smith and Bates', 'catchPhrase': 'Face-to-face systematic software', 'bs': 'reinvent sticky synergies'};13115.0
419;{'name': 'Strickland, Diaz and Clark', 'catchPhrase': 'Pre-emptive logistical system engine', 'bs': 'deliver killer users'};19841.0
420;{'name': 'Olsen-Brady', 'catchPhrase': 'Ergonomic 6thgeneration ability', 'bs': 'target transparent experiences'};7592.0
421;{'name': 'Smith-Wright', 'catchPhrase': 'Operative reciprocal portal', 'bs': 'deliver robust communities'};15249.0
423;{'name': 'Kelly-Morales', 'catchPhrase': 'Managed value-added alliance', 'bs': 'deliver intuitive bandwidth'};18876.0
424;{'name': 'Daniels Group', 'catchPhrase': 'Customer-focused global database', 'bs': 'utilize distributed platforms'};8433.0
426;{'name': 'Harvey, Donaldson and Ortiz', 'catchPhrase': 'Business-focused dedicated intranet', 'bs': 'incentivize frictionless applications'};10695.0
427;{'name': 'Boyer PLC', 'catchPhrase': 'Visionary leadingedge migration', 'bs': 'integrate frictionless e-business'};25313.0
428;{'name': 'Gross-Thompson', 'catchPhrase': 'Compatible demand-driven superstructure', 'bs': 'facilitate world-class initiatives'};17995.0
429;{'name': 'Walters, Simmons and Decker', 'catchPhrase': 'Profit-focused 3rdgeneration Graphic Interface', 'bs': 'facilitate plug-and-play channels'};8537.0
433;{'name': 'Roberts-Townsend', 'catchPhrase': 'Ergonomic optimal paradigm', 'bs': 'exploit open-source infrastructures'};23313.0
435;{'name': 'White, Garcia and Wilson', 'catchPhrase': 'Realigned homogeneous complexity', 'bs': 'revolutionize 24/365 models'};16086.0
437;{'name': 'Hicks, Mills and Terry', 'catchPhrase': 'Extended encompassing throughput', 'bs': 'expedite frictionless paradigms'};7419.0
439;{'name': 'Smith-Dennis', 'catchPhrase': 'Fully-configurable multimedia core', 'bs': 'aggregate value-added content'};11862.0
440;{'name': 'Atkinson-Mckenzie', 'catchPhrase': 'Quality-focused empowering algorithm', 'bs': 'monetize one-to-one e-services'};15075.0
442;{'name': 'Jones Ltd', 'catchPhrase': 'Inverse eco-centric budgetary management', 'bs': 'synthesize value-added paradigms'};24942.0
443;{'name': 'Williams LLC', 'catchPhrase': 'Innovative real-time access', 'bs': 'productize 24/7 e-commerce'};3215.0
444;{'name': 'Wyatt-Moore', 'catchPhrase': 'Adaptive leadingedge complexity', 'bs': 'whiteboard turn-key e-business'};35.0
445;{'name': 'Brown LLC', 'catchPhrase': 'Synchronized dedicated conglomeration', 'bs': 'embrace bleeding-edge info-mediaries'};21919.0
446;{'name': 'Pruitt-Brown', 'catchPhrase': 'Future-proofed demand-driven moderator', 'bs': 'incentivize scalable methodologies'};8543.0
447;{'name': 'Simpson Inc', 'catchPhrase': 'Optional modular knowledgebase', 'bs': 'seize back-end e-markets'};15320.0
448;{'name': 'Moore PLC', 'catchPhrase': 'Integrated background middleware', 'bs': 'cultivate interactive platforms'};21383.0
449;{'name': 'Mclean-Carter', 'catchPhrase': 'Cross-group modular help-desk', 'bs': 'envisioneer web-enabled platforms'};4644.0
450;{'name': 'Reyes Group', 'catchPhrase': 'Implemented 6thgeneration matrices', 'bs': 'deliver granular deliverables'};25197.0
452;{'name': 'Ferrell, Roach and Lynch', 'catchPhrase': 'Customizable foreground concept', 'bs': 'productize transparent web-readiness'};3327.0
453;{'name': 'Hernandez, Cantu and Gibson', 'catchPhrase': 'Face-to-face analyzing project', 'bs': 'disintermediate cross-media e-markets'};21055.0
454;{'name': 'Martinez Group', 'catchPhrase': 'Pre-emptive bottom-line project', 'bs': 'whiteboard dot-com niches'};20601.0
455;{'name': 'Hansen-Smith', 'catchPhrase': 'Future-proofed object-oriented support', 'bs': 're-intermediate e-business models'};10219.0
456;{'name': 'Rice, Snyder and Carney', 'catchPhrase': 'Exclusive secondary monitoring', 'bs': 'orchestrate collaborative e-markets'};3999.0
457;{'name': 'Alvarez, Schmidt and Ross', 'catchPhrase': 'Diverse zero-defect data-warehouse', 'bs': 'visualize cross-media relationships'};6372.0
458;{'name': 'Bennett-Duffy', 'catchPhrase': 'Optional radical moratorium', 'bs': 'implement web-enabled paradigms'};19968.0
459;{'name': 'Cohen, King and Wright', 'catchPhrase': 'Devolved actuating portal', 'bs': 'disintermediate scalable web-readiness'};2955.0
460;{'name': 'Clark, Beasley and Everett', 'catchPhrase': 'Total asynchronous info-mediaries', 'bs': 'deliver cross-platform technologies'};20876.0
463;{'name': 'Elliott-Collins', 'catchPhrase': 'Innovative regional workforce', 'bs': 'orchestrate bricks-and-clicks action-items'};20111.0
465;{'name': 'Taylor, Lee and Estes', 'catchPhrase': 'Profound explicit groupware', 'bs': 'aggregate turn-key interfaces'};18753.0
466;{'name': 'Burns LLC', 'catchPhrase': 'Seamless coherent architecture', 'bs': 'exploit customized ROI'};7989.0
467;{'name': 'Newman, Nguyen and Johnson', 'catchPhrase': 'Fundamental empowering migration', 'bs': 'evolve plug-and-play networks'};9085.0
469;{'name': 'Carey, Cox and Reed', 'catchPhrase': 'Monitored fault-tolerant software', 'bs': 'seize impactful e-services'};2841.0
470;{'name': 'Barnes Ltd', 'catchPhrase': 'Customer-focused zero-defect ability', 'bs': 'e-enable cutting-edge convergence'};11861.0
471;{'name': 'Juarez, Anderson and Foley', 'catchPhrase': 'Secured interactive approach', 'bs': 'revolutionize world-class partnerships'};10329.0
473;{'name': 'Stewart LLC', 'catchPhrase': 'Realigned non-volatile migration', 'bs': 'leverage viral applications'};18924.0
474;{'name': 'Mitchell, Roberts and Francis', 'catchPhrase': 'Profit-focused 5thgeneration adapter', 'bs': 'mesh viral experiences'};25764.0
478;{'name': 'Murphy-Lopez', 'catchPhrase': 'De-engineered asynchronous neural-net', 'bs': 'maximize bricks-and-clicks infrastructures'};25511.0
479;{'name': 'Ford Inc', 'catchPhrase': 'Self-enabling scalable paradigm', 'bs': 'extend synergistic info-mediaries'};20552.0
480;{'name': 'Davenport, Chang and Costa', 'catchPhrase': 'Assimilated 5thgeneration secured line', 'bs': 'aggregate viral e-business'};2949.0
482;{'name': 'Williamson-Clark', 'catchPhrase': 'Implemented transitional structure', 'bs': 'leverage seamless solutions'};20952.0
483;{'name': 'Ball, Keith and Lee', 'catchPhrase': 'Innovative didactic moratorium', 'bs': 'deploy bleeding-edge functionalities'};24963.0
484;{'name': 'White-Hill', 'catchPhrase': 'Implemented coherent conglomeration', 'bs': 'morph synergistic mindshare'};25407.0
486;{'name': 'Smith, Banks and Smith', 'catchPhrase': 'Ergonomic disintermediate parallelism', 'bs': 'incentivize collaborative convergence'};11558.0
487;{'name': 'Smith-Evans', 'catchPhrase': 'Enhanced client-driven productivity', 'bs': 'generate mission-critical ROI'};4082.0
488;{'name': 'Brooks Group', 'catchPhrase': 'Versatile mobile open system', 'bs': 'expedite magnetic synergies'};4114.0
489;{'name': 'Becker-Dougherty', 'catchPhrase': 'Devolved holistic data-warehouse', 'bs': 'matrix e-business mindshare'};9837.0
490;{'name': 'Davis-Frost', 'catchPhrase': 'Monitored empowering website', 'bs': 'integrate B2C models'};4356.0
491;{'name': 'Murray Inc', 'catchPhrase': 'Synergized high-level open system', 'bs': 'strategize killer interfaces'};25532.0
492;{'name': 'Holmes and Sons', 'catchPhrase': 'Enhanced 6thgeneration emulation', 'bs': 'engage visionary deliverables'};10165.0
493;{'name': 'Hess, Johnson and Schultz', 'catchPhrase': 'Visionary neutral open system', 'bs': 'syndicate collaborative convergence'};11576.0
494;{'name': 'Salinas-Hudson', 'catchPhrase': 'Re-engineered full-range capability', 'bs': 're-contextualize scalable mindshare'};4321.0
495;{'name': 'Ross, Thomas and Moore', 'catchPhrase': 'Optimized well-modulated frame', 'bs': 'mesh killer convergence'};14236.0
496;{'name': 'Miller-Smith', 'catchPhrase': 'Universal analyzing success', 'bs': 'empower bleeding-edge communities'};6054.0
498;{'name': 'Price Inc', 'catchPhrase': 'Upgradable background website', 'bs': 'incubate cutting-edge e-commerce'};18182.0
499;{'name': 'Oneal-Turner', 'catchPhrase': 'Distributed fault-tolerant knowledgebase', 'bs': 'generate sticky communities'};17710.0
500;{'name': 'Atkins and Sons', 'catchPhrase': 'Synchronized maximized Graphic Interface', 'bs': 'redefine world-class e-commerce'};16687.0
501;{'name': 'Walter, Page and Gross', 'catchPhrase': 'Public-key even-keeled monitoring', 'bs': 'implement viral portals'};22023.0
502;{'name': 'Allen-Harris', 'catchPhrase': 'Reactive demand-driven challenge', 'bs': 'implement front-end web services'};23746.0
503;{'name': 'Jones, Baker and Tran', 'catchPhrase': 'Visionary bottom-line extranet', 'bs': 'leverage cross-media eyeballs'};4635.0
504;{'name': 'Pena-Calderon', 'catchPhrase': 'Customer-focused solution-oriented ability', 'bs': 'aggregate e-business info-mediaries'};12407.0
505;{'name': 'Roberts, Hartman and Greene', 'catchPhrase': 'De-engineered disintermediate infrastructure', 'bs': 'incentivize world-class technologies'};11996.0
506;{'name': 'Black-Hanson', 'catchPhrase': 'Cloned 3rdgeneration database', 'bs': 'e-enable cross-platform systems'};8502.0
508;{'name': 'Howell-Rogers', 'catchPhrase': 'Function-based hybrid superstructure', 'bs': 'scale proactive partnerships'};9201.0
509;{'name': 'Galloway LLC', 'catchPhrase': 'Horizontal interactive hub', 'bs': 'grow dynamic deliverables'};11856.0
510;{'name': 'Washington, Perez and Marquez', 'catchPhrase': 'Pre-emptive mission-critical flexibility', 'bs': 're-contextualize transparent platforms'};13612.0
511;{'name': 'Clark, Brown and Webster', 'catchPhrase': 'Integrated motivating initiative', 'bs': 'transform 24/7 vortals'};3842.0
513;{'name': 'Collier Ltd', 'catchPhrase': 'Inverse systematic groupware', 'bs': 'productize out-of-the-box users'};410.0
515;{'name': 'Strickland, Clark and Ferguson', 'catchPhrase': 'Reduced empowering conglomeration', 'bs': 'expedite virtual mindshare'};17618.0
516;{'name': 'Cox LLC', 'catchPhrase': 'Monitored transitional budgetary management', 'bs': 'envisioneer innovative metrics'};11424.0
517;{'name': 'Schultz PLC', 'catchPhrase': 'Versatile hybrid open architecture', 'bs': 'synergize frictionless e-commerce'};7649.0
518;{'name': 'Smith-Miller', 'catchPhrase': 'Customizable optimal function', 'bs': 'monetize viral web-readiness'};12871.0
519;{'name': 'Best, Garcia and Wise', 'catchPhrase': 'Polarized asynchronous info-mediaries', 'bs': 're-intermediate viral schemas'};6779.0
521;{'name': 'Aguilar, Mckenzie and Scott', 'catchPhrase': 'Multi-tiered encompassing neural-net', 'bs': 'transform virtual experiences'};12132.0
522;{'name': 'Meyer-Herrera', 'catchPhrase': 'Cloned hybrid system engine', 'bs': 'matrix one-to-one technologies'};17258.0
524;{'name': 'Brandt-Patterson', 'catchPhrase': 'Grass-roots non-volatile Local Area Network', 'bs': 'leverage global platforms'};8280.0
526;{'name': 'Taylor-Jones', 'catchPhrase': 'Configurable tangible challenge', 'bs': 'integrate one-to-one content'};7026.0
527;{'name': 'Torres, Mckinney and Williams', 'catchPhrase': 'Cross-group web-enabled encryption', 'bs': 'synergize seamless convergence'};7384.0
528;{'name': 'Soto LLC', 'catchPhrase': 'Grass-roots even-keeled middleware', 'bs': 're-intermediate one-to-one ROI'};5746.0
529;{'name': 'Russell-Schroeder', 'catchPhrase': 'Cross-platform holistic conglomeration', 'bs': 'incubate plug-and-play portals'};6207.0
531;{'name': 'Glenn Inc', 'catchPhrase': 'Reduced maximized analyzer', 'bs': 'revolutionize dot-com e-commerce'};16995.0
532;{'name': 'Hernandez Group', 'catchPhrase': 'Stand-alone logistical flexibility', 'bs': 'generate transparent synergies'};17192.0
533;{'name': 'Brooks and Sons', 'catchPhrase': 'Quality-focused 24hour neural-net', 'bs': 'synergize best-of-breed technologies'};639.0
536;{'name': 'Johnson Inc', 'catchPhrase': 'Right-sized exuding system engine', 'bs': 'deploy bleeding-edge mindshare'};24902.0
538;{'name': 'Lewis-Reed', 'catchPhrase': 'Digitized upward-trending moratorium', 'bs': 'incentivize scalable e-services'};11403.0
539;{'name': 'Andrews, Rogers and Gibson', 'catchPhrase': 'Customer-focused demand-driven knowledgebase', 'bs': 'engineer turn-key methodologies'};8713.0
540;{'name': 'Ayala Inc', 'catchPhrase': 'Re-contextualized cohesive alliance', 'bs': 'enable integrated infrastructures'};20391.0
542;{'name': 'Sampson-Blevins', 'catchPhrase': 'Reactive multi-state hub', 'bs': 'synergize seamless initiatives'};24939.0
544;{'name': 'Turner, Brock and Young', 'catchPhrase': 'Reverse-engineered homogeneous attitude', 'bs': 'transform innovative systems'};5128.0
